代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,处理状态
600000.SH,浦发银行,2011-06-03,8.1638,8.1476,8.2451,8.1313,8.2045,38481953,387260340,0.0407,0.498,10.0634,0.2579,150570821261.88,N/A,188213526577.35,14922777132,0,18653471415,9.8144,1.5302,3.7752,5.6228,1
600000.SH,浦发银行,2011-06-07,8.2045,8.1638,8.237,8.115,8.2126,32112692,322851680,0.0081,0.0991,10.0537,0.2152,150720049033.2,N/A,188400061291.5,14922777132,0,18653471415,9.8242,1.5318,3.7789,5.6284,1
600000.SH,浦发银行,2011-06-08,8.2126,8.2207,8.2289,7.9524,8.0663,71399603,705901472,-0.1464,-1.7822,9.8866,0.4785,148033949149.44,N/A,185042436436.8,14922777132,0,18653471415,9.6491,1.5045,3.7115,5.5281,1
600000.SH,浦发银行,2011-06-09,8.0663,8.05,8.05,7.863,7.8792,50650154,494816808,-0.187,-2.3185,9.7693,0.3394,144601710409.08,N/A,180752138011.35,14922777132,0,18653471415,9.4254,1.4696,3.6255,5.3999,1
600000.SH,浦发银行,2011-06-10,7.8792,7.8955,7.9687,7.8711,7.9199,41514189,403650864,0.0407,0.516,9.7232,0.2782,145347849265.68,N/A,181684811582.1,14922777132,0,18653471415,9.474,1.4772,3.6442,5.4278,1
600000.SH,浦发银行,2011-06-13,7.9199,7.8874,7.9931,7.8223,7.9605,33499528,325257133,0.0407,0.5133,9.7093,0.2245,146093988122.28,N/A,182617485152.85,14922777132,0,18653471415,9.5226,1.4847,3.6629,5.4556,1
600000.SH,浦发银行,2011-06-14,7.9605,7.9524,8.1638,7.9118,8.0663,59763717,594459887,0.1057,1.3279,9.9468,0.4005,148033949149.44,N/A,185042436436.8,14922777132,0,18653471415,9.6491,1.5045,3.7115,5.5281,1
600000.SH,浦发银行,2011-06-15,8.0663,8.05,8.05,7.8792,7.9036,50642541,494521264,-0.1626,-2.0161,9.7649,0.3394,145049393723.04,N/A,181311742153.8,14922777132,0,18653471415,9.4545,1.4741,3.6367,5.4166,1
600000.SH,浦发银行,2011-06-16,7.9036,7.863,7.8955,7.7979,7.8142,43684110,420806039,-0.0894,-1.1317,9.6329,0.2927,143407888238.52,N/A,179259860298.15,14922777132,0,18653471415,9.3475,1.4574,3.5956,5.3553,1
600000.SH,浦发银行,2011-06-17,7.8142,7.8142,7.8792,7.7654,7.7735,38151775,367427557,-0.0407,-0.5203,9.6307,0.2557,142661749381.92,N/A,178327186727.4,14922777132,0,18653471415,9.2989,1.4499,3.5769,5.3275,1
600000.SH,浦发银行,2011-06-20,7.7735,7.7654,7.863,7.7329,7.8467,49155845,471826236,0.0732,0.9414,9.5986,0.3294,144004799323.8,N/A,180005999154.75,14922777132,0,18653471415,9.3865,1.4635,3.6105,5.3776,1
600000.SH,浦发银行,2011-06-21,7.8467,7.8548,7.9036,7.8304,7.8711,44032371,426182669,0.0244,0.3109,9.6788,0.2951,144452482637.76,N/A,180565603297.2,14922777132,0,18653471415,9.4156,1.4681,3.6218,5.3943,1
600000.SH,浦发银行,2011-06-22,7.8711,7.9118,7.9118,7.7817,7.8304,44402682,428768703,-0.0407,-0.5165,9.6564,0.2975,143706343781.16,N/A,179632929726.45,14922777132,0,18653471415,9.367,1.4605,3.603,5.3665,1
600000.SH,浦发银行,2011-06-23,7.8304,7.8223,7.9605,7.7247,7.9199,51462993,496177923,0.0894,1.1423,9.6415,0.3449,145347849265.68,N/A,181684811582.1,14922777132,0,18653471415,9.474,1.4772,3.6442,5.4278,1
600000.SH,浦发银行,2011-06-24,7.9199,7.8792,8.2777,7.863,8.2126,108608292,1083590773,0.2927,3.6961,9.9771,0.7278,150720049033.2,N/A,188400061291.5,14922777132,0,18653471415,9.8242,1.5318,3.7789,5.6284,1
600000.SH,浦发银行,2011-06-27,8.2126,8.2126,8.3021,8.1313,8.1882,61879841,624566437,-0.0244,-0.297,10.0932,0.4147,150272365719.24,N/A,187840457149.05,14922777132,0,18653471415,9.795,1.5272,3.7677,5.6117,1
600000.SH,浦发银行,2011-06-28,8.1882,8.1882,8.1964,8.0419,8.1313,48625916,485148836,-0.0569,-0.6951,9.9772,0.3259,149227771320,N/A,186534714150,14922777132,0,18653471415,9.7269,1.5166,3.7415,5.5726,1
600000.SH,浦发银行,2011-06-29,8.1313,8.1313,8.1638,7.9199,7.9362,92115792,906629869,-0.1952,-2.4,9.8423,0.6173,145646304808.32,N/A,182057881010.4,14922777132,0,18653471415,9.4934,1.4802,3.6517,5.4389,1
600000.SH,浦发银行,2011-06-30,7.9362,7.9524,8.1069,7.9199,8.0012,89477914,880212562,0.0651,0.8197,9.8372,0.5996,146840126978.88,N/A,183550158723.6,14922777132,0,18653471415,9.5713,1.4923,3.6816,5.4835,1
600000.SH,浦发银行,2011-07-01,8.0012,8.0093,8.0175,7.8467,7.9199,84950358,829257826,-0.0813,-1.0163,9.7617,0.5693,145347849265.68,N/A,181684811582.1,14922777132,0,18653471415,9.474,1.4772,3.6442,5.4278,1
600000.SH,浦发银行,2011-07-04,7.9199,7.9605,8.2289,7.9524,8.2126,137704167,1372265445,0.2927,3.6961,9.9653,0.9228,150720049033.2,N/A,188400061291.5,14922777132,0,18653471415,9.8242,1.5318,3.7789,5.6284,1
600000.SH,浦发银行,2011-07-05,8.2126,8.2126,8.2777,8.1232,8.172,79844236,803065821,-0.0407,-0.495,10.0579,0.535,149973910176.6,N/A,187467387720.75,14922777132,0,18653471415,9.7755,1.5242,3.7602,5.6005,1
600000.SH,浦发银行,2011-07-06,8.172,8.1394,8.1394,7.9687,8.0663,78083396,771582190,-0.1057,-1.2935,9.8815,0.5232,148033949149.44,N/A,185042436436.8,14922777132,0,18653471415,9.6491,1.5045,3.7115,5.5281,1
600000.SH,浦发银行,2011-07-07,8.0663,8.2045,8.2533,8.05,8.0744,110306181,1107281017,0.0081,0.1008,10.0382,0.7392,148183176920.76,N/A,185228971150.95,14922777132,0,18653471415,9.6588,1.506,3.7153,5.5336,1
600000.SH,浦发银行,2011-07-08,8.0744,8.0906,8.3346,8.0744,8.2451,96178652,973144633,0.1708,2.1148,10.1181,0.6445,151316960118.48,N/A,189146200148.1,14922777132,0,18653471415,9.8631,1.5378,3.7939,5.6507,1
600000.SH,浦发银行,2011-07-11,8.2451,8.172,8.237,8.0988,8.172,77297565,774789745,-0.0732,-0.8876,10.0235,0.518,149973910176.6,N/A,187467387720.75,14922777132,0,18653471415,9.7755,1.5242,3.7602,5.6005,1
600000.SH,浦发银行,2011-07-12,8.172,8.1069,8.1476,8.0012,8.0337,73779698,730710128,-0.1382,-1.6915,9.9039,0.4944,147437038064.16,N/A,184296297580.2,14922777132,0,18653471415,9.6102,1.4984,3.6966,5.5058,1
